Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
75,Baby Dragon,0.5913978494623656,0.5095496345201603,0.14446429191701535
20,Electro Dragon,0.6923076923076923,0.507984262902106,0.25814252635676466
9,Lumberjack,0.5606060606060606,0.5089728453364817,0.36451063840422104
56,P.E.K.K.A,0.5459610027855153,0.5096882898062342,0.3696841216492983
48,Earthquake,0.5389221556886228,0.5102240724868373,0.41085168950081674
33,Rocket,0.5328185328185329,0.5200121285627654,0.41857223677580657
81,Dart Goblin,0.5316265060240963,0.5106196901549226,0.4751635650541298
50,Goblin Gang,0.5286320254506893,0.5173989973459157,0.5144117117062921
98,Inferno Tower,0.5269186712485682,0.5160358277954349,0.5420138318762905
99,Princess,0.5278427702386523,0.5189098147297504,0.5814512988782672
17,Minion Horde,0.5555555555555556,0.508177570093458,0.5854247898124847
71,Goblin Barrel,0.5302907915993538,0.5224483204134367,0.6084439311000063
36,Mighty Miner,0.5288753799392097,0.5088140064755966,0.6396986386683865
43,Hunter,0.5555555555555556,0.5077780357557464,0.6998703104124164
49,Ice Wizard,0.5329341317365269,0.5081755087636749,0.7424624444762191
58,Firecracker,0.5186368477103301,0.510544701772545,0.7465502621099784
93,Tesla,0.5188739603326935,0.5131597466572836,0.7746349897973794
45,Skeleton Barrel,0.5294117647058824,0.5078956603111475,0.7953049586977796
59,Skeleton Army,0.5188118811881188,0.5090040426313855,0.8011774932972321
32,Bandit,0.5263157894736842,0.5080616688242909,0.8286537552455494
96,Knight,0.5216652506372133,0.5182134938232499,0.838196989790286
72,Balloon,0.5201612903225806,0.5081947743467934,0.8574062370836857
10,Executioner,0.5148514851485149,0.5084704743465635,0.8880639364688173
12,Valkyrie,0.5166212534059945,0.513829942924045,0.8948916098192443
15,Dark Prince,0.509090909090909,0.5078125,1.0
91,Monk,0.5454545454545454,0.5075854082223509,1.0
5,Zappies,0.55,0.5075161887141536,1.0
94,Skeleton King,0.5121951219512195,0.5075704635453063,1.0
4,Flying Machine,0.5365853658536586,0.5075924423322128,1.0
3,Rascals,0.5333333333333333,0.5074540621749682,1.0
92,Bowler,0.5230769230769231,0.5076136231547135,1.0
31,Lava Hound,0.5454545454545454,0.5074506179969966,1.0
40,Cannon Cart,0.5121951219512195,0.5074765271821027,1.0
39,Royal Recruits,0.5172413793103449,0.5074661419145734,1.0
38,Mother Witch,0.5142857142857142,0.5074713309394185,1.0
37,Goblin Cage,0.525,0.5075336114974501,1.0
22,Ram Rider,0.5076923076923077,0.5076130241274303,1.0
35,Barbarians,0.52,0.5074626865671642,1.0
87,Mega Knight,0.5097529258777633,0.5090517787061654,1.0
77,Royal Hogs,0.5294117647058824,0.5076744186046511,1.0
107,X-Bow,0.5099818511796733,0.5085622767032155,1.0
