Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
34,Wall Breakers,0.6266666666666667,0.5346534653465347,0.3209130499137599
44,Skeleton Barrel,0.5967741935483871,0.5303687635574837,0.5868832240177639
29,Minions,0.625,0.5273109243697479,0.6131416753492667
104,Elite Barbarians,0.5608108108108109,0.5370813397129187,0.72610323524479
38,Mother Witch,0.5684210526315789,0.532058492688414,0.7704306077884047
96,Knight,0.5897435897435898,0.526984126984127,0.819593057768093
12,Valkyrie,0.559748427672956,0.5381818181818182,0.8216266852422582
65,Royal Ghost,0.575,0.5264830508474576,0.8223841637660549
64,Spear Goblins,0.5714285714285714,0.5244029075804777,1.0
92,Bowler,0.6,0.5242518059855521,1.0
28,Cannon,0.5384615384615384,0.524008350730689,1.0
11,Phoenix,0.5454545454545454,0.5239085239085239,1.0
101,Inferno Dragon,0.5531914893617021,0.5261472785485592,1.0
32,Bandit,0.525,0.524364406779661,1.0
40,Giant,0.5333333333333333,0.5232198142414861,1.0
62,Giant Snowball,0.5483870967741935,0.5246589716684156,1.0
47,Earthquake,0.75,0.523469387755102,1.0
78,Tombstone,0.75,0.523469387755102,1.0
79,Skeleton Dragons,0.55,0.5238589211618258,1.0
42,Hunter,0.5789473684210527,0.5243523316062176,1.0
45,Royal Delivery,0.5555555555555556,0.5230769230769231,1.0
0,Mega Minion,0.6,0.5236139630390144,1.0
