Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
54,The Log,0.549800796812749,0.5060728744939271,0.05458358328926341
93,Tesla,0.5636363636363636,0.4945295404814004,0.12413423177616698
0,Mega Minion,0.6440677966101694,0.4922401171303074,0.1371074863961404
52,Golden Knight,0.5916666666666667,0.4928443649373882,0.154142573097996
49,Goblin Gang,0.5316770186335403,0.4964406144623454,0.17818948540620588
51,Electro Wizard,0.5514018691588785,0.4941325721535046,0.17916176859954366
69,Bats,0.5293453724604966,0.4965224111282844,0.18326515709919275
96,Knight,0.5414847161572053,0.4946949602122016,0.18598554437513887
87,Mega Knight,0.5257563368765331,0.4984451354953354,0.19551294389070056
21,Fisherman,0.6521739130434783,0.4918319719953326,0.2053374837083834
71,Goblin Barrel,0.5254424778761062,0.4953307392996109,0.22125139744563888
61,Mini P.E.K.K.A,0.5331991951710262,0.4937856902922405,0.22793343843103023
99,Princess,0.5343035343035343,0.4938189107918476,0.245569299538893
42,Fire Spirit,0.5945945945945946,0.4917647058823529,0.24825655978245226
14,Goblins,0.5816326530612245,0.4920023696682464,0.25188462046415855
105,Zap,0.5264705882352941,0.493915533285612,0.2546504573535629
13,Fireball,0.5328947368421053,0.4933730947647449,0.26006287004207407
98,Inferno Tower,0.5327510917030568,0.493368700265252,0.261107464755141
39,Royal Recruits,0.5967741935483871,0.4915005861664713,0.2796289434641641
57,Firecracker,0.521613832853026,0.4928057553956834,0.30769083212621173
10,Executioner,0.5634920634920635,0.4919354838709677,0.3127520238774949
81,Dart Goblin,0.512241054613936,0.4908789386401326,0.33971805356529144
23,Barbarian Barrel,0.5494505494505495,0.4921020656136087,0.34498105692225833
74,Bomb Tower,0.5588235294117647,0.4913997627520759,0.4002474938273014
95,Mortar,0.5714285714285714,0.4913158669414189,0.4193627772824198
84,Archers,0.5380710659898477,0.491608178211779,0.41998776263064574
32,Bandit,0.5336538461538461,0.4914268218003674,0.43263459118746417
82,Musketeer,0.5403726708074534,0.4913975249019016,0.435057792923226
100,Ice Golem,0.5849056603773585,0.4910844782227418,0.4358317800492827
4,Flying Machine,0.5402298850574713,0.4915151515151515,0.452697580082446
47,Earthquake,0.6,0.4908403605699331,0.4719762365156194
16,Skeletons,0.5370370370370371,0.491243961352657,0.5047820810424718
12,Valkyrie,0.5043010752688172,0.487814465408805,0.51617495915706
15,Dark Prince,0.5287958115183246,0.4910143161742309,0.5391438986742402
28,Cannon,0.5338345864661654,0.4908709967075725,0.539681048405561
55,P.E.K.K.A,0.5276381909547738,0.4909923664122137,0.5474223199749596
2,Arrows,0.5023640661938534,0.4874429223744292,0.5595614781593012
92,Bowler,0.5614035087719298,0.4907813871817383,0.573617776140981
101,Inferno Dragon,0.5086705202312138,0.4896785109983079,0.5763700241657849
66,Ice Spirit,0.5294117647058824,0.4906110283159463,0.6040144374085589
106,Goblin Giant,0.5714285714285714,0.4906759906759906,0.6619981066887127
58,Skeleton Army,0.4943589743589743,0.4837935174069628,0.6834834276253732
11,Phoenix,0.5510204081632653,0.4905109489051095,0.6861522157756841
46,Electro Giant,0.524390243902439,0.4902712264150943,0.7547587750633712
30,Archer Queen,0.5714285714285714,0.490298291340863,0.7578617967687006
104,Elite Barbarians,0.5060240963855421,0.4896124031007752,0.7880308031736174
64,Spear Goblins,0.5038759689922481,0.4894278606965174,0.7916695702447101
18,Miner,0.4987212276214833,0.4884852416477457,0.8300970440523355
75,Baby Dragon,0.5024154589371981,0.4894398530762167,0.8441417825454038
44,Electro Spirit,0.5172413793103449,0.4900468384074941,0.8526836843346426
53,Prince,0.5042372881355932,0.4894996911673873,0.8539220026455869
17,Minion Horde,0.5176470588235295,0.4901150781941575,0.8780799948212427
24,Bomber,0.5075757575757576,0.4898264512268103,0.9020346492544503
60,Furnace,0.5027624309392266,0.4895232310962648,0.9162811682977036
63,Battle Ram,0.5333333333333333,0.4901277584204414,1.0
103,Lightning,0.495049504950495,0.4894752445893863,1.0
102,Goblin Drill,0.5,0.4899019042123485,1.0
43,Hunter,0.4933333333333333,0.489555751691674,1.0
25,Hog Rider,0.492063492063492,0.4881291547958215,1.0
40,Cannon Cart,0.5,0.4895709177592371,1.0
85,Magic Archer,0.49,0.4886988393402565,1.0
83,Barbarian Hut,0.5555555555555556,0.49004329004329,1.0
36,Mighty Miner,0.5227272727272727,0.4900874635568513,1.0
80,Battle Healer,0.5,0.4898843930635838,1.0
62,Giant Snowball,0.5,0.4896510940272028,1.0
