Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
49,Goblin Gang,0.5321683876092137,0.5044780109611015,0.05166364072923918
30,Lava Hound,0.5608308605341247,0.5016244314489928,0.14249702067128817
71,Goblin Barrel,0.5212437692855447,0.5052535184114132,0.15028579867343064
8,Royal Giant,0.5364238410596026,0.5019416673552012,0.19786337720278524
48,Ice Wizard,0.5403087478559176,0.5017638854705062,0.21827873455867378
43,Electro Spirit,0.540590405904059,0.5016994962938696,0.22398155261959918
98,Inferno Tower,0.5208240035826243,0.5029039070749736,0.24300773002044634
9,Lumberjack,0.5250176180408739,0.5023362501061932,0.24431908791116475
4,Flying Machine,0.5432098765432098,0.5015067600586415,0.2603867368963727
12,Valkyrie,0.5186343171585793,0.5099322133804892,0.2749638670066584
31,Bandit,0.5225537820957669,0.5022108843537415,0.2967344027162576
29,Archer Queen,0.5641025641025641,0.5011892763555734,0.307183607854298
42,Hunter,0.5416666666666666,0.5013604060913706,0.31545403158785784
14,Dark Prince,0.5217391304347826,0.5019834571235652,0.33980035618374105
93,Tesla,0.5156375300721732,0.5026038189344372,0.36475999418261373
33,Wall Breakers,0.5268361581920904,0.5015874324825794,0.3660481500572561
44,Skeleton Barrel,0.5328947368421053,0.501407875943685,0.38897565975758575
20,Fisherman,0.5497382198952879,0.5011707710940654,0.41235548978926007
61,Mini P.E.K.K.A,0.5126217093400649,0.5046098377543137,0.4141041497832041
38,Royal Recruits,0.5390625,0.5011940902651285,0.42597232235724347
51,Electro Wizard,0.5120578778135049,0.50303829666965,0.44485292205856264
54,The Log,0.5135709818636648,0.5075445007662384,0.4571586132076946
107,X-Bow,0.5212903225806451,0.5014884644008931,0.4768409751542467
5,Zappies,0.5338345864661654,0.5011540797732335,0.4876286686718523
101,Inferno Dragon,0.5136017410228509,0.501924490766769,0.5093685386510227
99,Princess,0.5120845921450151,0.5018933623503808,0.5465042261360242
18,Goblin Hut,0.5121806298276886,0.5017183606839075,0.5578167513976464
41,Fire Spirit,0.5183175033921302,0.501362285336856,0.5665470567692421
57,Firecracker,0.5105963528831937,0.5017878946450375,0.5934992233343105
1,Witch,0.5085069776333397,0.5032437911809428,0.5975145159937789
23,Bomber,0.5116453794139745,0.501481168006771,0.6142824062119454
55,P.E.K.K.A,0.5086906141367323,0.5018773466833542,0.6365546473851302
79,Skeleton Dragons,0.5239852398523985,0.5010530579181856,0.667428328209184
104,Elite Barbarians,0.5078125,0.5018183450814888,0.6824092686537848
105,Zap,0.5068959002456074,0.5028472645922311,0.6974315519131822
39,Cannon Cart,0.5253456221198156,0.5010103459424506,0.7008604832834
3,Rascals,0.5307692307692308,0.5009463976481011,0.7096840358060391
68,Golem,0.5130260521042084,0.5010628730275529,0.7515656378994294
72,Balloon,0.5065666041275797,0.5014674317753735,0.7593825710107985
52,Golden Knight,0.5127737226277372,0.5010854872404047,0.7625809862860745
37,Mother Witch,0.511340206185567,0.5010214087269161,0.7972681851116876
75,Baby Dragon,0.5049833887043189,0.5016628175519631,0.8058532169288639
74,Bomb Tower,0.5121212121212121,0.5009540822540701,0.815321271906868
58,Skeleton Army,0.504699697307631,0.5026225647612931,0.8303863364931754
53,Prince,0.5051965657478535,0.5013627571654651,0.8333227579982753
0,Mega Minion,0.5074074074074074,0.5010558569003354,0.8424434304430006
90,Three Musketeers,0.5423728813559322,0.5008834631756486,0.8537362266701997
11,Phoenix,0.5080213903743316,0.5009151177451499,0.8837167808084413
34,Barbarians,0.5045395590142672,0.5011315598445707,0.8854539315562752
45,Royal Delivery,0.5221238938053098,0.5008853831294269,0.8941262127880348
10,Executioner,0.504302925989673,0.5010294550191184,0.9009489862060467
7,Guards,0.505524861878453,0.500969591946198,0.9162804521920208
88,Freeze,0.5044742729306487,0.5009764407695184,0.9246339530155945
63,Battle Ram,0.5039138943248532,0.5009816617235473,0.9294984780456522
47,Earthquake,0.5652173913043478,0.5008420883791803,1.0
92,Bowler,0.5045317220543807,0.5008526187576127,1.0
65,Royal Ghost,0.5014970059880239,0.5008438644877126,1.0
106,Goblin Giant,0.502127659574468,0.5008088651621775,1.0
