Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
11,Phoenix,0.5853658536585366,0.5223776223776224,0.3693801523909136
44,Electro Spirit,0.6101694915254238,0.5211299954065227,0.4572851817118615
20,Electro Dragon,0.5882352941176471,0.5210586881472957,0.49040916616647845
106,Goblin Giant,0.5547703180212014,0.524455205811138,0.49994800508048587
91,Three Musketeers,0.64,0.5202825888787602,0.5671848057206983
41,Giant,0.544973544973545,0.5254027261462205,0.6617100468134701
34,Wall Breakers,0.5652173913043478,0.5207182320441989,0.7325034388456848
42,Fire Spirit,0.5555555555555556,0.5210941121928605,0.7754906765587789
97,Knight,0.5286885245901639,0.5221875749580235,0.9277743288598028
28,Cannon,0.5208333333333334,0.5202687051192958,1.0
102,Goblin Drill,0.5416666666666666,0.519708361813625,1.0
30,Archer Queen,0.5714285714285714,0.519808743169399,1.0
77,Heal Spirit,0.5319148936170213,0.5204908543644362,1.0
66,Royal Ghost,0.5340909090909091,0.5204624277456648,1.0
83,Musketeer,0.527027027027027,0.521832498210451,1.0
79,Tombstone,0.5423728813559322,0.5202112999540652,1.0
